洵	swirling waters		"""For ten days, we watched the swirling waters, but it didn't seem like the water would rise in another tsunami."""	"""You have got a really, really plugged up bathtub - so plugged up, as a matter of fact, that when you get out of the bath, it takes an entire decameron for the gently swirling waters to go all the way down. You are really annoyed at this (it's gross, besides), so you get a tiny little sun and bound it up with twine, and lower it into the drain. It clears the clog right up, and the swirling waters zip right on down!""
"	9	2290					
滲	seep		"""We have a prettily shaped umbrella, but when it started to rain, water seeped through and three of our elbows got wet. So much for design over functionality."""	"""X-men movie scene where the senator SEEPS through the bars like WATER. You see all these ELBOWS (three of them) move in trying to grab him, but it's MYSTIQUE the SHAPE changer that catches him in her UMBRELLA.""
"	14	2291					seeping;seep;seeps
洒	rinse		"""In the wild west everything was so dirty! With the limited water people could spare, a simple rinse was the best your clothes would get."""	Rinse empty whiskey bottles with water.	9	2292					rinse
沐	douse		"""In the forest fire, they doused the trees with water to prevent more damage."""	"""You use water to irrigate (#2079) saplings. When it has become a tree, you need more. Then you have to douse it.""
"	7	2293					doused;douse;extinguish
泪	teardrops		Water drops from your eye are teardrops.	"""泪橋 teardrops (#2294) ルイ, なみだ ... Parts: 氵, 目 ... Note: Tuttle 3a9.21 ... 涙tears (#1082), vs. 泪teardrops (#2294) (vs 淚 )? don't worry. They are the exact same word except when used in place names: On and Kun are the same . 涕 has the decency to have a different On-Yomi. But the Kun is the same. ...""
"	8	2294					teardrops
渾	gushing		"""As the Pharaoh's chariots tried to cross the Red Sea, gushing waters came and crushed them."""	Picture yourself driving a chariot wildly down the street and knocking over all the fire hydrants. Water is gushing everywhere.	12	2295					gushing
沙	grains of sand		"""Wet sand is simply sand but to see beautiful grains of sand, the water must be few."""	Near the water is one of the few places you will find grains of sand.	7	2296					
涜	blaspheme		"""The church is selling holy water for the faithful, but if you dare to say its tap water, they'd tell you you were blaspheming."""	"""During the Wedding at Cana, the Son of God had some people come up to complain after he performed his miracle. """"This wine is terrible! Are you trying to sell me watered-down wine?"""" He replied, """"It's a wedding, for God's sake, the wine is free, so stop complaining."""" The dissatisfied guest retorted, """"Hey, don't blaspheme!"""" Jesus Christ just rolled his eyes and, under his breath, uttered his own name in vain.""
"	10	2297					blaspheme
淫	lewd		"""The vulture is on top of the porter and appears to be commiting a lewd act, so I throw water over the pair of them."""	Claw marks across the porters back from engaging in lewd acts in the shower. He is tipped well for carrying the lady's bags to her room.	11	2298					lascivious;lewd
梁	roofbeam		What seemed to be water dripping from the wooden roofbeam was actually drops of blood dripping from a sword lodged in it.	"""He cut down the tree with a sword to make a new roofbeam, but when he saw two drops lying on the tree, he assumed there was too much water in the wood and he left it to dry first.""
"	11	2299					
澱	sediment		"""Mr. President is visiting the city of New Orleans, where the sediment is being cleared away that got there when the water rushed in during hurricane Katrina."""	"""After Mr. (and Mrs.) Smith blasted everything in sight with a missile launcher (see Mr. (#1805)), turning the whole world into sediment, nothing was left to shot at. The only thing left was WATER. So boring...""
"	16	2300					silt;sediments;sediment
氾	widespread		It's a widespread belief that they cannot find fingerprints on a body that has been deposited in the water.	It's a widespread belief that water takes away fingerprints.	5	2301					widespread
洛	old Kyoto		"""Old Kyoto was once the capital, but if has fallen from grace and the flowers that used to decorate its houses have all disapeared."""	Each drop of water has been through old Kyoto at some point.	9	2302					
汝	thou		"""One of the modern commandments: """"Thou shalt not imagine wet women, dripping in their bathing suits""""."""	"""""""O Romeo, Romeo, wherefore art thou Romeo?"""" says Juliet, her eyes all watery.""
"	6	2303					shalt;thou
漉	filter		"""I filter my water using a deer. Sure I'm a naturalist, but you know what? The filtered yellow """"water"""" tastes MUCH better!"""	"""When you go out into the wilderness, you shouldn't drink fresh water no matter how clean and clear it looks. A deer could have just crapped in it a mile upstream. Lesson: Bring some kind of filter to filter your drinking water.""
"	14	2304					filter;filtering;filters
瀕	on the verge of		Water dripping repeatedly on someone is enough to put them on the verge of insanity.	I was on the verge of wetting myself when she repeatedly showed me her...	20	2305					
濠	moat		A moat is a water structure used against something potentially overpowering.	"""Australia was designed as a moat, surrounded by water, to keep out the overpowering forces of foreign nations.""
"	17	2306					moat
溌	spray		"""If you discharge a water gun, it sprays water of course!"""	"""To spray is to have water discharged, from, for example, a hose.""
"	12	2307					sprays;sprayed;spray
溺	drowning		Weak people placed in the water start drowning. Get some strength in those arms and learn how to swim!	Weak swimmers drowning in the water.	13	2308					drowning
湊	port		They started playing music when the ship of the emperor came in sight over the water and was brought into port.	A band playing music on the water front for a heroic Navy ship returning to port.	12	2309					ports;port
淋	solitude		"""Picture yourself living in solitude on a tiny island. There are only two trees, and you keep getting splashed by water from sea waves."""	A water-filled grove is a place of solitude.	11	2310					solitude
浩	abounding		"""According to the book of revelations, abounding waters will be the first sign of the apocalypse!"""	Revelations into the benefits of drinking water are abounding these days.	10	2311					abounding
汀	water's edge		These spikes mark the water's edge in ancient times. Notice that the water level is actually much lower today.	The water's edge is firmly nailed to the ground with robust spikes... through the water.	5	2312					
鴻	large goose		A bird often found near creeks is the large goose.	Ever ridden in a watercraft at an amusement park in the shape of a large goose bird?	17	2313					
潅	souse		"""When the pegasus attacked, we did what we could and soused it: everyone knows that a wet pegasus is a dead pegasus."""	"""Souse the pegasus with water, she likes it.""
"	14	2314					souse
溢	brimming		"""Water is to the benefit of all live forms, so when a place has a lot of water, you soon see it brimming with life forms."""	(+brendanmacdonald) Water is brimming with health benefits!	13	2315					brimming
汰	cleanse		"""I couldn't find any reference to this kanji as meaning cleanse. It seems to be most often used in the following compound 沙汰（さた）to mean affair. The other meanings seem to be closer to 'select' so maybe Heisig meant cleanse in the ethnic sense here.. I'm going to use the keyword """"selection"""", as in natural selection. Story: natural selection first began in the water, and those that were too plump were selected out."""	Water is used to cleanse a plump man's colon.	7	2316					cleanse
湛	inundate		A tremendous amount of people inundate waterparks during summer vacation.	"""After the success of Gatorade, Michael Jordan was inundated with requests to do water commercials.""
"	12	2317					inundate
淳	immaculate		"""I doubt it was an immaculate conception, I'm sure she received something 'watery' from someone or other."""	Water you receive as a gift should be immaculate.	11	2318					immaculate
潰	defile		"""...Faramir and Frodo watched the tiny creature far below. """"Shall we shoot him?"""" Faramir asked. """"This Gollum has defiled the waters of the Forbidden pond, looking for his Precious, and for that the penalty is death""""..."""	Don't defile precious water.	15	2319					defile
渥	moisten		"""Before raging wildfires approach the town, homeowners will spray hose water on their roof to moisten the house as a preventative measure."""	"""When it's very dry, I sometimes moisten the wooden beams on the roof with water so that they won't completely dry out and crack open.""
"	12	2320					moisten
灘	rough seas		Rough seas are a body of water that is most difficult to travel over.	Rough seas = difficult waters.	21	2321					
汲	draw water		When you draw water you reach out and take the water from the well.	Reach out for water to draw water from the well.	7	2322					
瀞	river pool		"""Stare into the quiet water of the river pool, and maybe you'll see the river mermaids."""	A river pool is a little spot of WATER over on the edge where the water can be QUIET for a while before going back out into the roaring river to flow.	17	2323					
溜	cumulation		"""Water, detain: At the airport, crazy EU customs regulations made that every person carrying water bottles was detained and the water bottles themselves impounded. As you may imagine, in the customs office, there was quite a cumulation of water bottles."""	"""I look up at a cumulonimbus cloud and say “There must be a lot of water detained in that cumulonimbus, quite a cumulation”.""
"	13	2324					cumulation
渕	abyss		"""Moses threw the golden calf into a nearby abyss, chased the offenders that had worshipped it with a saber, and cleaned the whole spot it had been standing with water as to wash away the sins of these people."""	"""In the abyss of hell, there is no water and Satan keeps watch with his sabre.""
"	11	2325					abyss
沌	chaos		Chaos theory holds that a single EARTHWORM wriggling can cause huge flows of WATER all over the planet.	Earthworms go into chaos when there's no water.	7	2326					chaos;anarchy
汎	pan		"""Yeah, all our water is fairly mediocre, but if we work together in some pan-continental union, we can make some better water! As if."""	"""This is pan- as in the prefix meaning """"all"""". I think of Pangea as being a mediocre continent with water covering the rest of the planet. This was before it broke up into the first-class, well-distributed continents we got now.""
"	6	2327					pan
濾	strainer		"""Prudence always splashes water over the strainer before & after using it. """"Just being prudent"""", she says."""	"""The strainer exercises prudence on the water, only letting the good water pass.""
"	18	2328					strainer;sieve
濡	drench		Those who demand water will be drenched.	"""When he demanded water from the waitress, she dumped the glass over his head, drenching his clothes.""
"	17	2329					drench
淀	eddy		"""If you get caught in an eddy, the water seems determined to pull you in."""	"""An eddy is created when water determines it doesn't want to just """"go with the flow"""".""
"	11	2330					eddy
涅	fabrication		The greatest fabrication ever told was that God made the water and the earth in only one day.	This kanji should mean black soil. It is is used for Buddha's death and nirvana (涅槃 (ねはん)). Story: Fabrication of black soil. Use water to wash away other colours and and dry it in the sun (sun over soil).	10	2331					fabrication
釜	cauldron		Your father uses his legs to stop himself from being put in a metal cauldron.	"""Whilst on holiday, my father was captured by cannibals and put in a metal cauldron.""
"	10	2332					cauldron;caldron
斧	hatchet		"""Father is sitting on top of an axe, and when I ask why he says, “Axe? It’s a hatchet, and I’m trying to hatch it”."""	The father axe giving birth to baby hatchets. There is a role reversal in axe families.	8	2333					hatchet
爺	grandpa		Father!!! My Father exclaimed when he saw my grandpa again. [exclamation (#2680)].	"""My grandpa, the father of my father, often puts his ear agains the city walls to hear what's going on. Well, Alzheimer...""
"	13	2334					grandma;grandpa
猾	sly		The sly criminal gave a skeleton to the pack of wild dogs chasing him.	"""Sly fox thought he could outsmart the wild dogs, but all they found of him was his skeleton.""
"	13	2335					sly
猥	indecent		The indecent man made even the pack of wild dogs apprehensive (#2569).	"""An indecent video featuring a helpless victim taking hairpins in his brain while a pack of wild dogs tears him from limb to limb, has generated calls for compulsory censorship of the internet.""
"	12	2336					indecent;obscene
狡	cunning		You have to have cunning to mingle with a pack of wild dogs and get away unharmed.	A pack of wild dogs mingle together and perform cunning-lingus.	9	2337					cunning
狸	racoon dog		A raccoon dog joined the pack of wild dogs as their computer-literate otaku member with circles around his eyes.	The racoon dog was only allowed to join the pack of wild dogs because his computer owned.	10	2338					
狼	wolf		"""I don't know if """"All (wild) dogs go to heaven,"""" but I think this wolf will, because he has a halo."""	"""Pack of wild dogs, halo: In the pack of wild dogs, there is a prophesy. The wild dog that is born with a halo surrounding it will eventually turn into a wolf and lead the pack of wild dogs to victory over mankind.""
"	10	2339					wolf
狽	flustered		The pack of dogs got all flustered when they tried to open the shellfish with their snouts.	"""The shellfish flustered the fishermen by pretending to be a pack of wild dogs. """"woof woof, grrrrrr"""".""
"	10	2340					flustered
狗	pup		"""Mother dog: “I don't like our pup hanging around with that pack of wild dogs because he picks up all sorts of bad phrases.” Father dog: “Don't worry, he's only a pup – it's just a phrase he's going through”."""	"""""""He encountered a pack of dogs"""" sounds like a scary phrase, until you mention they were all puppies.""
"	8	2341					pup
狐	fox		A pack of dogs chases a fox who has stolen a melon! Must be a vegetarian fox...	"""In Japanese folklore the FOX is known for changing shape. This one was being chased by a PACK OF WILD DOGS and passing a garden, changed into a MELON to hide.""
"	9	2342					abc;fox;nbc
狛	a-un		From the pack of wild dogs only white ones are chosen to be a-un (to guard the temple).	Lion-like wild dogs that show their white teeth to anyone who approaches the Shinto shrine.	8	2343					
狙	aim at		"""When her home was invaded by a pack of dogs, the little girl climbed on the shelf and aimed various items at the dogs below."""	I think the dogs purposely aim at your shelves to deal the most damage.	8	2344					
獅	lion		"""In """"The Lion King,"""" Scar was the expert who did all the scheming, and the three hyenas were his pack of wild dogs that did most of the dirty work."""	The pack of wild dogs admire the lion as an expert hunter.	13	2345					lion
狒	baboon		"""The hunter employs a pack of dogs to hunt baboons, which he sells to zoos for a lot of dollars."""	Baboons like to taunt wild dogs by dangling their dollar sign chains from trees just out of their reach (and occasionally mooning them with their red butts).	8	2346					baboon
莨	tobacco		"""If you smoke these tobacco flowers, you'll end up sporting a halo sooner rather than later."""	"""If you smoke these tobacco flowers, you can blow funky smoke halos (rings).""
"	11	2347					tobacco;cigarettes;cigarette
茉	jasmine		"""If you know someone called Jasmine, then just imagine yourself sticking a flower in her extremity."""	"""The jasmine flowers are exceptionally strong scented, and you can smell it the whole day if you rub them on an extremity of your body, like a hand.""
"	8	2348					jasmine
莉	hawthorn		"""Thanks to Nathaniel Hawthorne, the hawthorn flower is now profitable."""	A hawthorn is a flower that stands in the way of profit as it has to be taken out of the wheat fiels by farmers.	10	2349					hawthorn
苺	strawberry		"""The strawberry plant is one that mothers really like. Not particularly for its flowers, but for the fruit of course, so they can make fresh strawberry pies."""	"""Most people eat the fruit of the strawberry plant, but your mother eats the flowers.""
"	9	2350					strawberry
萩	bush clover		The bush clover is a special flower which was dedicated to bush when he won the presidency in Autumn.	Bush clover flowers in autumn.	12	2351					
藝	technique [old]		"""Its the oldest technique in the book. When surrounded by the evil rice seedling forces (they have gathered all around the ground around you), you dispense a cloud of rising smoke from your feet, and disappear, leaving only flowers behind."""	The [old] technique for making a rising cloud of flowers was misused by round men to get a woman's legs caught in ivy.	19	2352					
薙	trim		Get a pheasant (#2584) to trim your flowers for you.	Pheasant 雉 under glass with flower trimmings as garnish. Mmmm!	16	2353					trim
蓑	straw raincoat		"""Looking for a job at a florist during bad weather, I was forced to wear my pauper's straw raincoat. Predictably, I was declined at every flower shop I found."""	"""Flower, decline: After your flowers have declined (i.e., lost their bloom), you can always use the remains to weave a straw raincoat. It's all about recycling these days...""
"	13	2354					
萎	numb		"""Oh, the committee's in for a surprise: I put some nightshades into their drinks. They'll be numb for sure, probably worse."""	"""The keyword numb makes no sense. I choose 萎む（しぼむ）""""to fade away"""". A girl lies in a wheat field at the same time every day. A photo is taken every day showing this scene and a time lapse video shows the wheat growing through the year until the wheat is tall and the top sprouts to look like its flowers. At this point, the girl can no longer be seen in the photos and she fades away.""
"	11	2355					numb
苔	moss		Flowers can be seen on the pedestal covered with moss.	The flowers you can see on old pedestals when you visit the ruins in Greece are moss in fact.	8	2356					moss
蕩	prodigal		"""When the prodigal son returned, he was greeted with flowers and hot water for tea by his mum."""	"""The prodigal son thought he was going to be in hot water when he went home after wasting his family's money, but instead they greeted him with flowers.""
"	15	2357					prodigal
蔽	cover over		You cover over the shredder with flowers when the FBI comes a-knockin'.	The taskmaster arranges flowers to cover over the rags she makes us clean with.	16	2358					
蔓	tendril		The alien plant from outer space flowered and started drawing mandala's on the ground with its tendrils as a way of communication.	If you show a mandala to a flower it will cross its tendrils into the lotus position.	14	2359					tendril
蓮	lotus		"""A lotus can either be a flower, or else something that takes you along (the car make)."""	"""Way too easy! Lotus, as in the really expensive, fast car. Whenever I want to take someone somewhere (連れる）, I make sure to rent a Lotus so that I can arrive to pick them up in style. I'm a great customer of the local car rental shop, so they always make sure to give me a flower when I pick up my Lotus.""
"	12	2360					lotus
芙	lotus flower		"""[+woelpad] In a certain culture, there is a ritual carried out when a girl is quite young (young enough, in fact, that they do it before they are considered a woman in that culture - for the same reason that some cultures do not name a baby until they are sure it will live) - she must go on a vision quest for a lotus flower and look inside it to see the face of her husband - then report back.. Imagine a poor flower girl's dismay when she looks into the lotus flower and sees the face of Homer Simpson!."""	There's a popular myth amongst flower girls that the face of their future husband is hidden inside a lotus flower.	7	2361					
蓉	lotus blossom		Those little flower buds contain a whole lotus blossom when they grow bigger.	"""Flower, contain: 'Lotus Blossom' is the stripped down version of a software package tailored to the needs of flourists: Lotus Flower (lotus flower (#2361)). However, the software still contains the most important functionality of the original version.""
"	13	2362					
蘭	orchid		"""The orchid thief tries to steal exotic flowers from the east, only to be stopped customs at the departure gate * 蘭 【らん】orchid."""	The Asian lesbians are partial to this flower because it reminds them of their favorite classic video game character: B. Orchid.	19	2363					orchid;orchids
芦	hollow reed		"""You must play a tune using a hollow reed, to open the secret door hidden beneath the flowers."""	"""Ancient superstition requirs you to adorn your door with hollow reed and flowers, but nobody knows the purpose anymore.""
"	7	2364					
薯	yam		"""The signature flower of Ireland: the yam! Speaking of which, how are yams different from potatoes?"""	A yam has a signature flower that differentiates it from a sweet potato.	17	2365					yam
菖	iris		Only prosperous people (picture someone with a lot of bling) can afford to have iris flowers in the house regularly. They're too expensive for daily use.	"""You become so prosperous selling flowers (irises) you buy Van Gogh's famous painting """"Irises"""" and hang in in your flower shop.""
"	11	2366					iris
蕉	banana		"""Like the fruit itself, banana flowers look charred as they age."""	Charred bananas on a bed of flowers are a delicacy that stir up images of a tropic island.	15	2367					banana;bananas
芯	wick		"""My favorite are heart shaped candles that smell like sweet flowers. The trick is to find one with a thick wick, they give off the most flower scent (but burn the quickest)."""	Giving a girl flowers is like lighting the wick to her heart.	8	2368					wick
蕎	buckwheat		"""""""Buckwheat's been shot! Buckwheat's been shot!"""" At his funeral, attended by the rest of Our Gang, Buckwheat is placed in his coffin covered by flowers. An angel is also present, and says """"Its O-tay Buckwheat, you have been invited up to heaven!""""."""	Grain from the buckwheat plant can be used for some angelically tasting cakes.	15	2369					buckwheat
蕗	butterbur		Butterbur flowers can be seen along the path.	"""A Butterbur is a plant, but also, in LOTR, Butterbur is the name of the owner of the Prancing Pony. The hobbits met him on their path to Mount Doom.""
"	16	2370					butterbur
藍	indigo		Indigo flowers have to be overseen because they are often picked for their beauty.	"""Traditionally, 青 blue (#1534) could be used to describe blue OR green. However, two kanji that describe the hues specifically are 藍 and 緑. This kanji is the """"blue"""" counterpart of green (#1371). Story: The overseer, master of the slaves, wore a cloak dyed with indigo, and flowers in his hair.""
"	18	2371					indigo
茄	eggplant		Eggplant is a low カロrie flower (thanks Peppi).	An epplant is a flower with almost no 加ries...	8	2372					zucchini;eggplants;eggplant
苛	bullying		"""""""How many flowers can I stuff in your nostrils? Well I'm just gonna have to go and see."""" Bullying at its worst!"""	"""Flowers, you ask if they can feel pain, do you? ^stomp^ ^stomp^ ^stomp^ They sure -can-!! ^stomp^ ^stomp^ ^stomp^ ^stomp^ ^stomp^ ^stomp^!!""
"	8	2373					bullying
蔭	behind the scenes		"""Behind the scenes, in the shady areas, they trade various flowers: oh, yeah, gather 'round the good stuff!"""	"""Another Heisig RTK3 fail. I'm going to use """"owing to"""" as the keyword -- it's mostly used in 御蔭で (thanks to you). Thanks to you, I was even able to grow flowers in the shade, no easy task.""
"	13	2374					
蓬	wormwood		"""Wormwood brings very, very vivid and hallucinogenic dreams. You eat some of the intoxicating flowers of the wormwood with your girlfriend...and in your high state of mind, decide that it would be a good idea to do it in the bushes on the side of Mario Kart Road. Suddenly, in the middle of it, she starts tripping out, and runs through the bushes into the middle of the track, while they are racing...and is killed. Imagine waking up from that dream...or was it a dream? Sticks for me anyway."""	You bring a wormwood flower to a tryst (#2417) for the bitter parting at the end.	14	2375					wormwood
芥	mustard		Mustard has a lot of flavor jammed in to its flowers.	Mustard is a plant that jams in all its taste into its mustard seeds.	7	2376					mustard
萌	germinate		You need a lot of bright light to germinate flowers.	"""If there is one thing those nasty german's hate its bright, happy flowers.""
"	11	2377					germinate
葡	grape		"""Grapes are totally a conspiracy, I'm telling you. They're pretty little plants with flowers that grow in clusters, and they are sweet, I know, but...Bound up in each little grape (the skin is like a wrapping) is a tiny RFID tag that the government uses to spy on you. That's why they sell them in such large quantities for so cheap - if you """"pass"""" a few of them out, no matter - odds are that at least one will stay inside you. They especially push them on kids."""	My offspring ate all the grapes off the grape vine (#2379)!	12	2378					grapes;grape
萄	grape vine		"""""""I heard it through the grape vine""""' using a pair of tin cans bound together to form a 糸電話 hidden amongst the flowers."""	"""I WRAPPED a large tin can (#1965) to a grape vine, under the FLOWERS of the grape vine, so that grapes fall directly into the tin can (#1965) when they are ripe.""
"	11	2379					
蘇	resurrect		Fish are used (as fertilizer) to resurrect your wheat to a flowering state.	Famous resurrection: Jesus. There's the fish and loaves of wheat bread he's got under his arms and flowers in his hair.	19	2380					resurrect;revive
蕃	grow wild		"""First the flowers grow up, but if you aren't attentive, they have a tendency to grow wild, playing dice out in the garden to kill time. A bad seed, indeed. Flowers grown wild!"""	"""Some kids playing the board game Jumanji throw the dice, and as a result, flowers suddenly begin to grow wild all around them.""
"	16	2381					
苓	cocklebur		"""A truly invasive parasite, the cocklebur is a flower that attaches itself to its namesake and proceeds to order the host around, the poor guy."""	"""When cocklebur flowers get stuck in your socks and shoelaces while bushwalking, you have to order everyone to stop and wait while you pick them out.""
"	8	2382					
菰	rush mat		Orphans sleep on the flowers of a rush mat.	"""The poor orphans took to injecting 'flowers' (poppy variety), and lay Knocked Out (KO) on the rush mat floor of the orphanage.""
"	12	2383					
蒙	darken		"""Flower, crown, one, sow: Each year, just before Christmas, one sow is selected among many to wear a crown adorned with flowers. Unknowing of her fate, there is a party in her honor that evening. Near the end, the lights suddenly darken and a lot of noise can be heared. When the lights go on again, the sow has been slaughtered and is ready to be baked for Christmas dinner."""	"""Miss Piggy has entered the Miss Universe pageant. Only one sow will get the crown, when the lights darken, Miss Piggy accepts the flowers as she is announced the winner!""
"	14	2384					darken
茅	grassy reed		"""There are two methods for swimming up on your enemy unnoticed. A ninja using a grassy reed, making sure the flower is first removed, will approach stealthily. A warriors scabbard, once the halberd is removed, can also substitute for a breathing tube in a pinch."""	"""To prevent the weed from spreading, you must cut the grassy reed with a halberd before it flowers.　　　　　　　　　　　　　　　　　　　　http://www.flickr.com/photos/wasatyu/168795205/.""
"	8	2385					
芭	plantain		"""A plantain is a flowering fruit that looks kind of like a banana, and of course bananas look sort of like a comma, so you might even say that they have a sort of comma-design."""	Southern cities in Europe often have plantains for street decoration. The light filtering through these plants makes for a nice light mosaic on the streets.	7	2386					plantain
苅	mow		You reap what flowers you mow. (thanks synewave).	"""Before you mow the lawn, first quickly reap any flowers growing it, otherwise they'll just go to waste.""
"	7	2387					mow
蓋	lid		The lid of this dish is gone! Now the whole room smells of the flowers that were used in the cooking.	The magic lid trick: you put flowers in the dish and cover them up with the lid. Then you lift and the flowers are gone!	14	2388					lid
葱	onion		"""The onion is a plant that has such spicy fumes, that you have to cry as if your heart is in a double knot."""	The ONION is a type of FLOWER (bulb) that makes you INSTANTANEOUSLY cry a DROP of tear. Just remember the DROP goes on the KNOT.	12	2389					celery;onion;tomato;shallot;shallots;garlic;diced;onions
蔑	revile		"""They gays were reviled by society, so they put flowers above their eyes and marched around."""	"""In Northern Ireland, bitter religious groups revile their opponents by marching defiantly under their very eye, holding flowers that symbolize their beliefs.""
"	13	2390					revile
葵	hollyhock		Hollyhock loved to suck cock. With a flower in her hair she would lead you into a teepee and let you experience heaven.	The hollyhock is a flower that can grow as large as a teepee. It almost reaches to heaven.	12	2391					hollyhock
葺	shingling		"""When shingling with flowers, they can often block up your mouth and ears unless you wear the proper safety gear."""	"""Flower, deaf: The deaf guy was shingling the roof of his house with flowers (ecohouse). Being deaf was an advantage since he didn't hear the comment of his neighbours.""
"	12	2392					shingling
蕊	stamen		A male flower attracts many hearts with its stamen.	This flower's stamen is so manly that it has three hearts.	15	2393					stamen
茸	mushroom		"""My mother used to joke that if I didn't wash my ears properly, mushroom plants would be growing out of them."""	"""How could Mushroom be flower/ear??? It makes no freakin' sense! 　http://www.flickr.com/photos/fotofilo/2202580888/　　　　　　　Oh, O.K.. Well, then maybe it could be.""
"	9	2394					mushrooms;mushroom
蒔	sowing		All it takes is time to get flowers after sowing seeds.	After sowing seeds it will take TIME before FLOWERS grow.	13	2395					sowing;sown
芹	parsley		"""The axe murderer glares at his flower garden victims """"First Parsley, Sage, Rosemary, and Thyme!""""."""	Cooking for Cannibals: Sprinkling a freshly chopped parsley flower onto your axe before cutting up those helpless victims is a great way to add a little zest to your dishes.	7	2396					celery;parsley;chopped;minced;tarragon;oregano;thyme;cilantro;sprigs;scallions;chives;chervil
苫	thatching		The thatching of the old thatched roofs in rural Japan often has FLOWERS growing out of it when it's gotten weathered. So you can pluck them and use them like tea leaves to tell your FORTUNE.	The fortuneteller wants the thatching of his roof done with flowers instead of reeds.	8	2397					thatching
葛	kudzu		"""Flower, siesta: The muchacho was not careful. He passed the warning signs and decided to hold a siesta in the kudzu field. The kudzu grew so fast, he was completely covered by it in a few hours and not able to escape. Now, the kudzu flowers mark his grave."""	The muchacho takes a siesta under the flowers of the kudzu.	12	2398					kudzu
蒼	pale blue		"""The godown was filled with pale blue flowers, probably some drug..."""	"""If you give her pale blue flowers, she'll godown on you every time.""
"	14	2399					
藁	straw		"""When a giant drinks a cocktail, he needs a straw of large proportions. He hollows out a tall tree for the straw, and sticks a giant flower on the rim of his drink."""	"""Story of three little pigs. First one built a house out of straw but it got blown down. Second one built a house out of flowers but it got blown down. Third one built a tall house out of wood. It was so tall, when the wolf blew it it fell back on the wolf, killing him instantly. The end.""
"	17	2400					straw
蕪	turnip		"""Turnip flowers? Gross, but at least it's better than nothing to eat."""	Turnips just taste like nothing to me.	15	2401					turnip
藷	sweet potato		The sweet potato is a plant that can be used in various dishes quite well.	"""The sweet potato is a plant that has various names. (So don't get it confused with """"yam"""").""
"	18	2402					
薮	quack		The idiot savant was thought to be a quack because he couldn't help but count the number of flowers he saw.	"""I don't even know where Heisig got this keyword from. Using """"thicket"""" instead: Picture a thicket with a large number of flowers.""
"	16	2403					quack
蒜	garlic		"""In the temple were two altars. One of them had the usual array of fl0wers, but the other was adorned with garlic, so that the locals could pray to keep the vampires out."""	The Vampire approaches - You take out a clove of garlic 2 show him you mean business.	13	2404					celery;onion;minced;vinegar;oregano;cloves;shallot;thyme;shallots;garlic;onions;cumin
蕨	bracken		Bracken is a flower that grows on cliffs and resembles a fish spine lacking stability.	"""After eating all the BRACKEN FLOWERS on the CLIFF, the MOUNTAIN GOAT belts out a huge YAWN and takes a nap. Unfortunately he never wakes up as the BRACKEN is highly carcinogenic to mountain goats....""
"	15	2405					bracken
蔚	grow plentiful		"""This reminds me of the old Peter, Paul and Mary anti-war song, """"Where have all the flowers gone?"""" The final verse talks about the graveyards of military officers being the place where flowers grow plentiful."""	Military officers make for good fertilizer. So after a war the flowers in the military officer's graveyard grow plentiful.	14	2406					
茜	madder red		Madder red is an extract from a flower which was used as fake blood in western films.	Madder red is a colouring agent that is acquired out of the roots of plants that grow in the west.	9	2407					
莞	candle rush		"""The candle rush doesn't bloom often, but when it does, the flowers must be perfect."""	"""On valentines day (a.k.a. the candle rush), people are rushing to buy candles and the perfect flowers for their lover. Of course they do this all with a smile 莞爾【かんじ】として.""
"	10	2408					
蒐	collector		Debt collectors will even hustle ghosts for the flowers on their bodies' graves.	"""This demon is a bit of an oddball, he's a collector of rare flowers, most of the time you can seem him trawling the graveyards looking for species that he doesn't yet have.""
"	14	2409					collector;collectors
菅	sedge		"""Sedge is a flower (plant) that looks like grass, much like bureaucrats look a lot like real humans."""	The bureaucrats wanted all the sedge plants in the district counted. Whatever will they think of next...	11	2410					sedge
葦	ditch reed		As soon as Iris decided to ditch reed she took off the locket he gave her and tossed it along with the corsage into the nearest ditch. Iris is quite a bitch to ditch reed on the night of the prom!	The lost locket was found between the flowers of the ditch reed.	13	2411					
迪	Way		"""Imagine a trail of brussel sprouts along a road. You follow it, picking up each sprout and eating it as you go along. Eventually, after the last sprout, you find your reward – a milky Way."""	A road magically sprouts up to show the chosen ones onto the Way.	7	2412					
辿	track down		"""When you're following someone along a road high atop a mountain, it is easy to track them down, since all tracks lead down."""	"""Despite travelling all the mountain roads and paths, no one could track down the Yeti.""
"	5	2413					
這	crawl		Some of those amateur marathon runners at the end seem merely to crawl on the road instead of running. They truly need words of encouragement.	"""There are words written on the road, but you have to crawl along to read them: 'If...you...can...read...this...you...look...silly...'.""
"	9	2414					crawling;crawl
迂	detour		"""Due to potatoes in the road, there was a detour."""	"""A truck had spilt its load of potatoes on the road, forcing us to make a detour.""
"	5	2415					detour
遁	elude (RTK3)		"""It really eludes me why we have two kanji with the same keyword... this one and deviate/elude (#1973). But lets intertwine their stories: The rabbit, who eluded capture (deviate/elude (#1973)) on the road, was finally caught when someone threw a shield over it."""	"""The Spartan had to block the road to stop the advancing enemy army, but he tried to shirk his duty and threw away his shield. That's suicide.""
"	11	2416					
